ord,request,window,request_in_window,kind,campaign_id,bid_value
4296,1432,1195,0,bid,1,10
4297,1432,1195,0,no bid,2,0
4298,1432,1195,0,win,1,10
4299,1433,1195,1,bid,1,10
4300,1433,1195,1,no bid,2,0
4301,1433,1195,1,win,1,10
4302,1434,1195,2,bid,1,10
4303,1434,1195,2,no bid,2,0
4304,1434,1195,2,win,1,10
4305,1435,1196,0,bid,1,10
4306,1435,1196,0,no bid,2,0
4307,1435,1196,0,win,1,10
4308,1436,1196,1,bid,1,10
4309,1436,1196,1,no bid,2,0
4310,1436,1196,1,win,1,10
4311,1437,1196,2,bid,1,10
4312,1437,1196,2,no bid,2,0
4313,1437,1196,2,win,1,10
4314,1438,1197,0,bid,1,10
4315,1438,1197,0,no bid,2,0
4316,1438,1197,0,win,1,10
4317,1439,1197,1,bid,1,10
4318,1439,1197,1,no bid,2,0
4319,1439,1197,1,win,1,10
4320,1440,1197,2,bid,1,10
4321,1440,1197,2,no bid,2,0
4322,1440,1197,2,win,1,10
4323,1441,1198,0,bid,1,10
4324,1441,1198,0,no bid,2,0
4325,1441,1198,0,win,1,10
4326,1442,1198,1,bid,1,10
4327,1442,1198,1,no bid,2,0
4328,1442,1198,1,win,1,10
4329,1443,1198,2,bid,1,10
4330,1443,1198,2,no bid,2,0
4331,1443,1198,2,win,1,10
4332,1444,1199,0,bid,1,10
4333,1444,1199,0,no bid,2,0
4334,1444,1199,0,win,1,10
4335,1445,1199,1,bid,1,10
4336,1445,1199,1,no bid,2,0
4337,1445,1199,1,win,1,10
4338,1446,1199,2,bid,1,10
4339,1446,1199,2,no bid,2,0
4340,1446,1199,2,win,1,10
4341,1447,1200,0,bid,1,10
4342,1447,1200,0,no bid,2,0
4343,1447,1200,0,win,1,10
4344,1448,1200,1,bid,1,10
4345,1448,1200,1,no bid,2,0
4346,1448,1200,1,win,1,10
4347,1449,1200,2,bid,1,10
4348,1449,1200,2,no bid,2,0
4349,1449,1200,2,win,1,10
4350,1450,1201,0,bid,1,10
4351,1450,1201,0,no bid,2,0
4352,1450,1201,0,win,1,10
4353,1451,1201,1,bid,1,10
4354,1451,1201,1,no bid,2,0
4355,1451,1201,1,win,1,10
4356,1452,1201,2,bid,1,10
4357,1452,1201,2,no bid,2,0
4358,1452,1201,2,win,1,10
4359,1453,1202,0,bid,1,10
4360,1453,1202,0,no bid,2,0
4361,1453,1202,0,win,1,10
4362,1454,1202,1,bid,1,10
4363,1454,1202,1,no bid,2,0
4364,1454,1202,1,win,1,10
4365,1455,1202,2,bid,1,10
4366,1455,1202,2,no bid,2,0
4367,1455,1202,2,win,1,10
4368,1456,1203,0,bid,1,10
4369,1456,1203,0,no bid,2,0
4370,1456,1203,0,win,1,10
4371,1457,1203,1,bid,1,10
4372,1457,1203,1,no bid,2,0
4373,1457,1203,1,win,1,10
4374,1458,1203,2,bid,1,10
4375,1458,1203,2,no bid,2,0
4376,1458,1203,2,win,1,10
4377,1459,1204,0,bid,1,10
4378,1459,1204,0,no bid,2,0
4379,1459,1204,0,win,1,10
4380,1460,1204,1,bid,1,10
4381,1460,1204,1,no bid,2,0
4382,1460,1204,1,win,1,10
4383,1461,1204,2,bid,1,10
4384,1461,1204,2,no bid,2,0
4385,1461,1204,2,win,1,10
4386,1462,1205,0,bid,1,10
4387,1462,1205,0,no bid,2,0
4388,1462,1205,0,win,1,10
4389,1463,1205,1,bid,1,10
4390,1463,1205,1,no bid,2,0
4391,1463,1205,1,win,1,10
4392,1464,1205,2,bid,1,10
4393,1464,1205,2,no bid,2,0
4394,1464,1205,2,win,1,10
4395,1465,1206,0,bid,1,10
4396,1465,1206,0,no bid,2,0
4397,1465,1206,0,win,1,10
4398,1466,1206,1,bid,1,10
4399,1466,1206,1,no bid,2,0
4400,1466,1206,1,win,1,10
4401,1467,1206,2,bid,1,10
4402,1467,1206,2,no bid,2,0
4403,1467,1206,2,win,1,10
4404,1468,1207,0,bid,1,10
4405,1468,1207,0,no bid,2,0
4406,1468,1207,0,win,1,10
4407,1469,1207,1,bid,1,10
4408,1469,1207,1,no bid,2,0
4409,1469,1207,1,win,1,10
4410,1470,1207,2,bid,1,10
4411,1470,1207,2,no bid,2,0
4412,1470,1207,2,win,1,10
4413,1471,1208,0,bid,1,10
4414,1471,1208,0,no bid,2,0
4415,1471,1208,0,win,1,10
4416,1472,1208,1,bid,1,10
4417,1472,1208,1,no bid,2,0
4418,1472,1208,1,win,1,10
4419,1473,1208,2,bid,1,10
4420,1473,1208,2,no bid,2,0
4421,1473,1208,2,win,1,10
4422,1474,1209,0,bid,1,10
4423,1474,1209,0,no bid,2,0
4424,1474,1209,0,win,1,10
4425,1475,1209,1,bid,1,10
4426,1475,1209,1,no bid,2,0
4427,1475,1209,1,win,1,10
4428,1476,1209,2,bid,1,10
4429,1476,1209,2,no bid,2,0
4430,1476,1209,2,win,1,10
4431,1477,1210,0,bid,1,10
4432,1477,1210,0,no bid,2,0
4433,1477,1210,0,win,1,10
4434,1478,1210,1,bid,1,10
4435,1478,1210,1,no bid,2,0
4436,1478,1210,1,win,1,10
4437,1479,1210,2,bid,1,10
4438,1479,1210,2,no bid,2,0
4439,1479,1210,2,win,1,10
4440,1480,1211,0,bid,1,10
4441,1480,1211,0,no bid,2,0
4442,1480,1211,0,win,1,10
4443,1481,1211,1,bid,1,10
4444,1481,1211,1,no bid,2,0
4445,1481,1211,1,win,1,10
4446,1482,1211,2,bid,1,10
4447,1482,1211,2,no bid,2,0
4448,1482,1211,2,win,1,10
4449,1483,1212,0,bid,1,10
4450,1483,1212,0,no bid,2,0
4451,1483,1212,0,win,1,10
4452,1484,1212,1,bid,1,10
4453,1484,1212,1,no bid,2,0
4454,1484,1212,1,win,1,10
4455,1485,1212,2,bid,1,10
4456,1485,1212,2,no bid,2,0
4457,1485,1212,2,win,1,10
4458,1486,1213,0,bid,1,10
4459,1486,1213,0,no bid,2,0
4460,1486,1213,0,win,1,10
4461,1487,1213,1,bid,1,10
4462,1487,1213,1,no bid,2,0
4463,1487,1213,1,win,1,10
4464,1488,1213,2,bid,1,10
4465,1488,1213,2,no bid,2,0
4466,1488,1213,2,win,1,10
4467,1489,1214,0,bid,1,10
4468,1489,1214,0,no bid,2,0
4469,1489,1214,0,win,1,10
4470,1490,1214,1,bid,1,10
4471,1490,1214,1,no bid,2,0
4472,1490,1214,1,win,1,10
4473,1491,1214,2,bid,1,10
4474,1491,1214,2,no bid,2,0
4475,1491,1214,2,win,1,10
4476,1492,1215,0,bid,1,10
4477,1492,1215,0,no bid,2,0
4478,1492,1215,0,win,1,10
4479,1493,1215,1,bid,1,10
4480,1493,1215,1,no bid,2,0
4481,1493,1215,1,win,1,10
4482,1494,1215,2,bid,1,10
4483,1494,1215,2,no bid,2,0
4484,1494,1215,2,win,1,10
4485,1495,1216,0,bid,1,10
4486,1495,1216,0,no bid,2,0
4487,1495,1216,0,win,1,10
4488,1496,1216,1,bid,1,10
4489,1496,1216,1,no bid,2,0
4490,1496,1216,1,win,1,10
4491,1497,1216,2,bid,1,10
4492,1497,1216,2,no bid,2,0
4493,1497,1216,2,win,1,10
4494,1498,1217,0,bid,1,10
4495,1498,1217,0,no bid,2,0
4496,1498,1217,0,win,1,10
4497,1499,1217,1,bid,1,10
4498,1499,1217,1,no bid,2,0
4499,1499,1217,1,win,1,10
4500,1500,1217,2,bid,1,10
4501,1500,1217,2,no bid,2,0
4502,1500,1217,2,win,1,10
4503,1501,1218,0,bid,1,10
4504,1501,1218,0,no bid,2,0
4505,1501,1218,0,win,1,10
4506,1502,1218,1,bid,1,10
4507,1502,1218,1,no bid,2,0
4508,1502,1218,1,win,1,10
4509,1503,1218,2,bid,1,10
4510,1503,1218,2,no bid,2,0
4511,1503,1218,2,win,1,10
4512,1504,1219,0,bid,1,10
4513,1504,1219,0,no bid,2,0
4514,1504,1219,0,win,1,10
4515,1505,1219,1,bid,1,10
4516,1505,1219,1,no bid,2,0
4517,1505,1219,1,win,1,10
4518,1506,1219,2,bid,1,10
4519,1506,1219,2,no bid,2,0
4520,1506,1219,2,win,1,10
4521,1507,1220,0,bid,1,10
4522,1507,1220,0,no bid,2,0
4523,1507,1220,0,win,1,10
4524,1508,1220,1,bid,1,10
4525,1508,1220,1,no bid,2,0
4526,1508,1220,1,win,1,10
4527,1509,1220,2,bid,1,10
4528,1509,1220,2,no bid,2,0
4529,1509,1220,2,win,1,10
4530,1510,1221,0,bid,1,10
4531,1510,1221,0,no bid,2,0
4532,1510,1221,0,win,1,10
4533,1511,1221,1,bid,1,10
4534,1511,1221,1,no bid,2,0
4535,1511,1221,1,win,1,10
4536,1512,1221,2,bid,1,10
4537,1512,1221,2,no bid,2,0
4538,1512,1221,2,win,1,10
4539,1513,1222,0,bid,1,10
4540,1513,1222,0,no bid,2,0
4541,1513,1222,0,win,1,10
4542,1514,1222,1,bid,1,10
4543,1514,1222,1,no bid,2,0
4544,1514,1222,1,win,1,10
4545,1515,1222,2,bid,1,10
4546,1515,1222,2,no bid,2,0
4547,1515,1222,2,win,1,10
4548,1516,1223,0,bid,1,10
4549,1516,1223,0,no bid,2,0
4550,1516,1223,0,win,1,10
4551,1517,1223,1,bid,1,10
4552,1517,1223,1,no bid,2,0
4553,1517,1223,1,win,1,10
4554,1518,1223,2,bid,1,10
4555,1518,1223,2,no bid,2,0
4556,1518,1223,2,win,1,10
4557,1519,1224,0,bid,1,10
4558,1519,1224,0,no bid,2,0
4559,1519,1224,0,win,1,10
4560,1520,1224,1,bid,1,10
4561,1520,1224,1,no bid,2,0
4562,1520,1224,1,win,1,10
4563,1521,1224,2,bid,1,10
4564,1521,1224,2,no bid,2,0
4565,1521,1224,2,win,1,10
4566,1522,1225,0,bid,1,10
4567,1522,1225,0,no bid,2,0
4568,1522,1225,0,win,1,10
4569,1523,1225,1,bid,1,10
4570,1523,1225,1,no bid,2,0
4571,1523,1225,1,win,1,10
4572,1524,1225,2,bid,1,10
4573,1524,1225,2,no bid,2,0
4574,1524,1225,2,win,1,10
4575,1525,1226,0,bid,1,10
4576,1525,1226,0,no bid,2,0
4577,1525,1226,0,win,1,10
4578,1526,1226,1,bid,1,10
4579,1526,1226,1,no bid,2,0
4580,1526,1226,1,win,1,10
4581,1527,1226,2,bid,1,10
4582,1527,1226,2,no bid,2,0
4583,1527,1226,2,win,1,10
4584,1528,1227,0,bid,1,10
4585,1528,1227,0,no bid,2,0
4586,1528,1227,0,win,1,10
4587,1529,1227,1,bid,1,10
4588,1529,1227,1,no bid,2,0
4589,1529,1227,1,win,1,10
4590,1530,1227,2,bid,1,10
4591,1530,1227,2,no bid,2,0
4592,1530,1227,2,win,1,10
4593,1531,1228,0,bid,1,10
4594,1531,1228,0,no bid,2,0
4595,1531,1228,0,win,1,10
4596,1532,1228,1,bid,1,10
4597,1532,1228,1,no bid,2,0
4598,1532,1228,1,win,1,10
4599,1533,1228,2,bid,1,10
4600,1533,1228,2,no bid,2,0
4601,1533,1228,2,win,1,10
4602,1534,1229,0,bid,1,10
4603,1534,1229,0,no bid,2,0
4604,1534,1229,0,win,1,10
4605,1535,1229,1,bid,1,10
4606,1535,1229,1,no bid,2,0
4607,1535,1229,1,win,1,10
4608,1536,1229,2,bid,1,10
4609,1536,1229,2,no bid,2,0
4610,1536,1229,2,win,1,10
4611,1537,1230,0,bid,1,10
4612,1537,1230,0,no bid,2,0
4613,1537,1230,0,win,1,10
4614,1538,1230,1,bid,1,10
4615,1538,1230,1,no bid,2,0
4616,1538,1230,1,win,1,10
4617,1539,1230,2,bid,1,10
4618,1539,1230,2,no bid,2,0
4619,1539,1230,2,win,1,10
4620,1540,1231,0,bid,1,10
4621,1540,1231,0,no bid,2,0
4622,1540,1231,0,win,1,10
4623,1541,1231,1,bid,1,10
4624,1541,1231,1,no bid,2,0
4625,1541,1231,1,win,1,10
4626,1542,1231,2,bid,1,10
4627,1542,1231,2,no bid,2,0
4628,1542,1231,2,win,1,10
4629,1543,1232,0,bid,1,10
4630,1543,1232,0,no bid,2,0
4631,1543,1232,0,win,1,10
4632,1544,1232,1,bid,1,10
4633,1544,1232,1,no bid,2,0
4634,1544,1232,1,win,1,10
4635,1545,1232,2,bid,1,10
4636,1545,1232,2,no bid,2,0
4637,1545,1232,2,win,1,10
4638,1546,1233,0,bid,1,10
4639,1546,1233,0,no bid,2,0
4640,1546,1233,0,win,1,10
4641,1547,1233,1,bid,1,10
4642,1547,1233,1,no bid,2,0
4643,1547,1233,1,win,1,10
4644,1548,1233,2,bid,1,10
4645,1548,1233,2,no bid,2,0
4646,1548,1233,2,win,1,10
4647,1549,1234,0,bid,1,10
4648,1549,1234,0,no bid,2,0
4649,1549,1234,0,win,1,10
4650,1550,1234,1,bid,1,10
4651,1550,1234,1,no bid,2,0
4652,1550,1234,1,win,1,10
4653,1551,1234,2,bid,1,10
4654,1551,1234,2,no bid,2,0
4655,1551,1234,2,win,1,10
4656,1552,1235,0,bid,1,10
4657,1552,1235,0,no bid,2,0
4658,1552,1235,0,win,1,10
4659,1553,1235,1,bid,1,10
4660,1553,1235,1,no bid,2,0
4661,1553,1235,1,win,1,10
4662,1554,1235,2,bid,1,10
4663,1554,1235,2,no bid,2,0
4664,1554,1235,2,win,1,10
4665,1555,1236,0,bid,1,10
4666,1555,1236,0,no bid,2,0
4667,1555,1236,0,win,1,10
4668,1556,1236,1,bid,1,10
4669,1556,1236,1,no bid,2,0
4670,1556,1236,1,win,1,10
4671,1557,1236,2,bid,1,10
4672,1557,1236,2,no bid,2,0
4673,1557,1236,2,win,1,10
4674,1558,1237,0,bid,1,10
4675,1558,1237,0,no bid,2,0
4676,1558,1237,0,win,1,10
4677,1559,1237,1,bid,1,10
4678,1559,1237,1,no bid,2,0
4679,1559,1237,1,win,1,10
4680,1560,1237,2,bid,1,10
4681,1560,1237,2,no bid,2,0
4682,1560,1237,2,win,1,10
4683,1561,1238,0,bid,1,10
4684,1561,1238,0,no bid,2,0
4685,1561,1238,0,win,1,10
4686,1562,1238,1,bid,1,10
4687,1562,1238,1,no bid,2,0
4688,1562,1238,1,win,1,10
4689,1563,1238,2,bid,1,10
4690,1563,1238,2,no bid,2,0
4691,1563,1238,2,win,1,10
4692,1564,1239,0,bid,1,10
4693,1564,1239,0,no bid,2,0
4694,1564,1239,0,win,1,10
4695,1565,1239,1,bid,1,10
4696,1565,1239,1,no bid,2,0
4697,1565,1239,1,win,1,10
4698,1566,1239,2,bid,1,10
4699,1566,1239,2,no bid,2,0
4700,1566,1239,2,win,1,10
4701,1567,1240,0,bid,1,10
4702,1567,1240,0,no bid,2,0
4703,1567,1240,0,win,1,10
4704,1568,1240,1,bid,1,10
4705,1568,1240,1,no bid,2,0
4706,1568,1240,1,win,1,10
4707,1569,1240,2,bid,1,10
4708,1569,1240,2,no bid,2,0
4709,1569,1240,2,win,1,10
4710,1570,1241,0,bid,1,10
4711,1570,1241,0,no bid,2,0
4712,1570,1241,0,win,1,10
4713,1571,1241,1,bid,1,10
4714,1571,1241,1,no bid,2,0
4715,1571,1241,1,win,1,10
4716,1572,1241,2,bid,1,10
4717,1572,1241,2,no bid,2,0
4718,1572,1241,2,win,1,10
4719,1573,1242,0,bid,1,10
4720,1573,1242,0,no bid,2,0
4721,1573,1242,0,win,1,10
4722,1574,1242,1,bid,1,10
4723,1574,1242,1,no bid,2,0
4724,1574,1242,1,win,1,10
4725,1575,1242,2,bid,1,10
4726,1575,1242,2,no bid,2,0
4727,1575,1242,2,win,1,10
4728,1576,1243,0,bid,1,10
4729,1576,1243,0,no bid,2,0
4730,1576,1243,0,win,1,10
4731,1577,1243,1,bid,1,10
4732,1577,1243,1,no bid,2,0
4733,1577,1243,1,win,1,10
4734,1578,1243,2,bid,1,10
4735,1578,1243,2,no bid,2,0
4736,1578,1243,2,win,1,10
4737,1579,1244,0,bid,1,10
4738,1579,1244,0,no bid,2,0
4739,1579,1244,0,win,1,10
4740,1580,1244,1,bid,1,10
4741,1580,1244,1,no bid,2,0
4742,1580,1244,1,win,1,10
4743,1581,1244,2,bid,1,10
4744,1581,1244,2,no bid,2,0
4745,1581,1244,2,win,1,10
4746,1582,1245,0,bid,1,10
4747,1582,1245,0,no bid,2,0
4748,1582,1245,0,win,1,10
4749,1583,1245,1,bid,1,10
4750,1583,1245,1,no bid,2,0
4751,1583,1245,1,win,1,10
4752,1584,1245,2,bid,1,10
4753,1584,1245,2,no bid,2,0
4754,1584,1245,2,win,1,10
4755,1585,1246,0,bid,1,10
4756,1585,1246,0,no bid,2,0
4757,1585,1246,0,win,1,10
4758,1586,1246,1,bid,1,10
4759,1586,1246,1,no bid,2,0
4760,1586,1246,1,win,1,10
4761,1587,1246,2,bid,1,10
4762,1587,1246,2,no bid,2,0
4763,1587,1246,2,win,1,10
4764,1588,1247,0,bid,1,10
4765,1588,1247,0,no bid,2,0
4766,1588,1247,0,win,1,10
4767,1589,1247,1,bid,1,10
4768,1589,1247,1,no bid,2,0
4769,1589,1247,1,win,1,10
4770,1590,1247,2,bid,1,10
4771,1590,1247,2,no bid,2,0
4772,1590,1247,2,win,1,10
4773,1591,1248,0,bid,1,10
4774,1591,1248,0,no bid,2,0
4775,1591,1248,0,win,1,10
4776,1592,1248,1,bid,1,10
4777,1592,1248,1,no bid,2,0
4778,1592,1248,1,win,1,10
4779,1593,1248,2,bid,1,10
4780,1593,1248,2,no bid,2,0
4781,1593,1248,2,win,1,10
4782,1594,1249,0,bid,1,10
4783,1594,1249,0,no bid,2,0
4784,1594,1249,0,win,1,10
4785,1595,1249,1,bid,1,10
4786,1595,1249,1,no bid,2,0
4787,1595,1249,1,win,1,10
4788,1596,1249,2,bid,1,10
4789,1596,1249,2,no bid,2,0
4790,1596,1249,2,win,1,10
4791,1597,1250,0,bid,1,10
4792,1597,1250,0,no bid,2,0
4793,1597,1250,0,win,1,10
4794,1598,1250,1,bid,1,10
4795,1598,1250,1,no bid,2,0
4796,1598,1250,1,win,1,10
4797,1599,1250,2,bid,1,10
4798,1599,1250,2,no bid,2,0
4799,1599,1250,2,win,1,10
4800,1600,1251,0,bid,1,10
4801,1600,1251,0,no bid,2,0
4802,1600,1251,0,win,1,10
4803,1601,1251,1,bid,1,10
4804,1601,1251,1,no bid,2,0
4805,1601,1251,1,win,1,10
4806,1602,1251,2,bid,1,10
4807,1602,1251,2,no bid,2,0
4808,1602,1251,2,win,1,10
4809,1603,1252,0,bid,1,10
4810,1603,1252,0,no bid,2,0
4811,1603,1252,0,win,1,10
4812,1604,1252,1,bid,1,10
4813,1604,1252,1,no bid,2,0
4814,1604,1252,1,win,1,10
4815,1605,1252,2,bid,1,10
4816,1605,1252,2,no bid,2,0
4817,1605,1252,2,win,1,10
4818,1606,1253,0,bid,1,10
4819,1606,1253,0,no bid,2,0
4820,1606,1253,0,win,1,10
4821,1607,1253,1,bid,1,10
4822,1607,1253,1,no bid,2,0
4823,1607,1253,1,win,1,10
4824,1608,1253,2,bid,1,10
4825,1608,1253,2,no bid,2,0
4826,1608,1253,2,win,1,10
4827,1609,1254,0,bid,1,10
4828,1609,1254,0,no bid,2,0
4829,1609,1254,0,win,1,10
4830,1610,1254,1,bid,1,10
4831,1610,1254,1,no bid,2,0
4832,1610,1254,1,win,1,10
4833,1611,1254,2,bid,1,10
4834,1611,1254,2,no bid,2,0
4835,1611,1254,2,win,1,10
4836,1612,1255,0,bid,1,10
4837,1612,1255,0,no bid,2,0
4838,1612,1255,0,win,1,10
4839,1613,1255,1,bid,1,10
4840,1613,1255,1,no bid,2,0
4841,1613,1255,1,win,1,10
4842,1614,1255,2,bid,1,10
4843,1614,1255,2,no bid,2,0
4844,1614,1255,2,win,1,10
4845,1615,1256,0,bid,1,10
4846,1615,1256,0,no bid,2,0
4847,1615,1256,0,win,1,10
4848,1616,1256,1,bid,1,10
4849,1616,1256,1,no bid,2,0
4850,1616,1256,1,win,1,10
4851,1617,1256,2,bid,1,10
4852,1617,1256,2,no bid,2,0
4853,1617,1256,2,win,1,10
4854,1618,1257,0,bid,1,10
4855,1618,1257,0,no bid,2,0
4856,1618,1257,0,win,1,10
4857,1619,1257,1,bid,1,10
4858,1619,1257,1,no bid,2,0
4859,1619,1257,1,win,1,10
4860,1620,1257,2,bid,1,10
4861,1620,1257,2,no bid,2,0
4862,1620,1257,2,win,1,10
4863,1621,1258,0,bid,1,10
4864,1621,1258,0,no bid,2,0
4865,1621,1258,0,win,1,10
4866,1622,1258,1,bid,1,10
4867,1622,1258,1,no bid,2,0
4868,1622,1258,1,win,1,10
4869,1623,1258,2,bid,1,10
4870,1623,1258,2,no bid,2,0
4871,1623,1258,2,win,1,10
4872,1624,1259,0,bid,1,10
4873,1624,1259,0,no bid,2,0
4874,1624,1259,0,win,1,10
4875,1625,1259,1,bid,1,10
4876,1625,1259,1,no bid,2,0
4877,1625,1259,1,win,1,10
4878,1626,1259,2,bid,1,10
4879,1626,1259,2,no bid,2,0
4880,1626,1259,2,win,1,10
4881,1627,1260,0,bid,1,10
4882,1627,1260,0,no bid,2,0
4883,1627,1260,0,win,1,10
4884,1628,1260,1,bid,1,10
4885,1628,1260,1,no bid,2,0
4886,1628,1260,1,win,1,10
4887,1629,1260,2,bid,1,10
4888,1629,1260,2,no bid,2,0
4889,1629,1260,2,win,1,10
4890,1630,1261,0,bid,1,10
4891,1630,1261,0,no bid,2,0
4892,1630,1261,0,win,1,10
4893,1631,1261,1,bid,1,10
4894,1631,1261,1,no bid,2,0
4895,1631,1261,1,win,1,10
4896,1632,1261,2,bid,1,10
4897,1632,1261,2,no bid,2,0
4898,1632,1261,2,win,1,10
4899,1633,1262,0,bid,1,10
4900,1633,1262,0,no bid,2,0
4901,1633,1262,0,win,1,10
4902,1634,1262,1,bid,1,10
4903,1634,1262,1,no bid,2,0
4904,1634,1262,1,win,1,10
4905,1635,1262,2,bid,1,10
4906,1635,1262,2,no bid,2,0
4907,1635,1262,2,win,1,10
4908,1636,1263,0,bid,1,10
4909,1636,1263,0,no bid,2,0
4910,1636,1263,0,win,1,10
4911,1637,1263,1,bid,1,10
4912,1637,1263,1,no bid,2,0
4913,1637,1263,1,win,1,10
4914,1638,1263,2,bid,1,10
4915,1638,1263,2,no bid,2,0
4916,1638,1263,2,win,1,10
4917,1639,1264,0,bid,1,10
4918,1639,1264,0,no bid,2,0
4919,1639,1264,0,win,1,10
4920,1640,1264,1,bid,1,10
4921,1640,1264,1,no bid,2,0
4922,1640,1264,1,win,1,10
4923,1641,1264,2,bid,1,10
4924,1641,1264,2,no bid,2,0
4925,1641,1264,2,win,1,10
4926,1642,1265,0,bid,1,10
4927,1642,1265,0,no bid,2,0
4928,1642,1265,0,win,1,10
4929,1643,1265,1,bid,1,10
4930,1643,1265,1,no bid,2,0
4931,1643,1265,1,win,1,10
4932,1644,1265,2,bid,1,10
4933,1644,1265,2,no bid,2,0
4934,1644,1265,2,win,1,10
4935,1645,1266,0,bid,1,10
4936,1645,1266,0,no bid,2,0
4937,1645,1266,0,win,1,10
4938,1646,1266,1,bid,1,10
4939,1646,1266,1,no bid,2,0
4940,1646,1266,1,win,1,10
4941,1647,1266,2,bid,1,10
4942,1647,1266,2,no bid,2,0
4943,1647,1266,2,win,1,10
4944,1648,1267,0,bid,1,10
4945,1648,1267,0,no bid,2,0
4946,1648,1267,0,win,1,10
4947,1649,1267,1,bid,1,10
4948,1649,1267,1,no bid,2,0
4949,1649,1267,1,win,1,10
4950,1650,1267,2,bid,1,10
4951,1650,1267,2,no bid,2,0
4952,1650,1267,2,win,1,10
4953,1651,1268,0,bid,1,10
4954,1651,1268,0,no bid,2,0
4955,1651,1268,0,win,1,10
4956,1652,1268,1,bid,1,10
4957,1652,1268,1,no bid,2,0
4958,1652,1268,1,win,1,10
4959,1653,1268,2,bid,1,10
4960,1653,1268,2,no bid,2,0
4961,1653,1268,2,win,1,10
4962,1654,1269,0,bid,1,10
4963,1654,1269,0,no bid,2,0
4964,1654,1269,0,win,1,10
4965,1655,1269,1,bid,1,10
4966,1655,1269,1,no bid,2,0
4967,1655,1269,1,win,1,10
4968,1656,1269,2,bid,1,10
4969,1656,1269,2,no bid,2,0
4970,1656,1269,2,win,1,10
4971,1657,1270,0,bid,1,10
4972,1657,1270,0,no bid,2,0
4973,1657,1270,0,win,1,10
4974,1658,1270,1,bid,1,10
4975,1658,1270,1,no bid,2,0
4976,1658,1270,1,win,1,10
4977,1659,1270,2,bid,1,10
4978,1659,1270,2,no bid,2,0
4979,1659,1270,2,win,1,10
4980,1660,1271,0,bid,1,10
4981,1660,1271,0,no bid,2,0
4982,1660,1271,0,win,1,10
4983,1661,1271,1,bid,1,10
4984,1661,1271,1,no bid,2,0
4985,1661,1271,1,win,1,10
4986,1662,1271,2,bid,1,10
4987,1662,1271,2,no bid,2,0
4988,1662,1271,2,win,1,10
4989,1663,1272,0,bid,1,10
4990,1663,1272,0,no bid,2,0
4991,1663,1272,0,win,1,10
4992,1664,1272,1,bid,1,10
4993,1664,1272,1,no bid,2,0
4994,1664,1272,1,win,1,10
4995,1665,1272,2,bid,1,10
4996,1665,1272,2,no bid,2,0
4997,1665,1272,2,win,1,10
4998,1666,1273,0,bid,1,10
4999,1666,1273,0,no bid,2,0
5000,1666,1273,0,win,1,10
5001,1667,1273,1,bid,1,10
5002,1667,1273,1,no bid,2,0
5003,1667,1273,1,win,1,10
5004,1668,1273,2,bid,1,10
5005,1668,1273,2,no bid,2,0
5006,1668,1273,2,win,1,10
5007,1669,1274,0,bid,1,10
5008,1669,1274,0,no bid,2,0
5009,1669,1274,0,win,1,10
5010,1670,1274,1,bid,1,10
5011,1670,1274,1,no bid,2,0
5012,1670,1274,1,win,1,10
5013,1671,1274,2,bid,1,10
5014,1671,1274,2,no bid,2,0
5015,1671,1274,2,win,1,10
5016,1672,1275,0,bid,1,10
5017,1672,1275,0,no bid,2,0
5018,1672,1275,0,win,1,10
5019,1673,1275,1,bid,1,10
5020,1673,1275,1,no bid,2,0
5021,1673,1275,1,win,1,10
5022,1674,1275,2,bid,1,10
5023,1674,1275,2,no bid,2,0
5024,1674,1275,2,win,1,10
5025,1675,1276,0,bid,1,10
5026,1675,1276,0,no bid,2,0
5027,1675,1276,0,win,1,10
5028,1676,1276,1,bid,1,10
5029,1676,1276,1,no bid,2,0
5030,1676,1276,1,win,1,10
5031,1677,1276,2,bid,1,10
5032,1677,1276,2,no bid,2,0
5033,1677,1276,2,win,1,10
5034,1678,1277,0,bid,1,10
5035,1678,1277,0,no bid,2,0
5036,1678,1277,0,win,1,10
5037,1679,1277,1,bid,1,10
5038,1679,1277,1,no bid,2,0
5039,1679,1277,1,win,1,10
5040,1680,1277,2,bid,1,10
5041,1680,1277,2,no bid,2,0
5042,1680,1277,2,win,1,10
5043,1681,1278,0,bid,1,10
5044,1681,1278,0,no bid,2,0
5045,1681,1278,0,win,1,10
5046,1682,1278,1,bid,1,10
5047,1682,1278,1,no bid,2,0
5048,1682,1278,1,win,1,10
5049,1683,1278,2,bid,1,10
5050,1683,1278,2,no bid,2,0
5051,1683,1278,2,win,1,10
5052,1684,1279,0,bid,1,10
5053,1684,1279,0,no bid,2,0
5054,1684,1279,0,win,1,10
5055,1685,1279,1,bid,1,10
5056,1685,1279,1,no bid,2,0
5057,1685,1279,1,win,1,10
5058,1686,1279,2,bid,1,10
5059,1686,1279,2,no bid,2,0
5060,1686,1279,2,win,1,10
5061,1687,1280,0,bid,1,10
5062,1687,1280,0,no bid,2,0
5063,1687,1280,0,win,1,10
5064,1688,1280,1,bid,1,10
5065,1688,1280,1,no bid,2,0
5066,1688,1280,1,win,1,10
5067,1689,1280,2,bid,1,10
5068,1689,1280,2,no bid,2,0
5069,1689,1280,2,win,1,10
5070,1690,1281,0,bid,1,10
5071,1690,1281,0,no bid,2,0
